,PER,PBR,PCR,PSR,배당수익률,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률,소형주,외국인 순매수 강도
2007-06-01,,,,,,,,,,,,,
2007-09-01,,,,,,,,,,,,,
2007-12-01,,,,,,,,,,,,,
2008-03-01,,,,,,,,,,,,,
2008-06-01,,,,,,,,,,,,,
2008-09-01,,,,,,,,,,,,,
2008-12-01,,,,,,,,,,,,,
2009-03-01,,,,,,,,,,,,,
2009-06-01,,,,,,,,,,,,,
2009-09-01,,,,,,,,,,,,,
2009-12-01,,,,,,,,,,,,,
2010-03-01,,,,,,,,,,,,,
2010-06-01,,,,,,,,,,,,,
2010-09-01,,,,,,,,,,,,,
2010-12-01,,,,,,,,,,,,,
2011-03-01,,,,,,,,,,,,,
2011-06-01,,,,,,,,,,,,,
2011-09-01,,,,,,,,,,,,,
2011-12-01,,,,,,,,,,,,,
2012-03-01,,,,,,,,,,,,,
2012-06-01,,,,,,,,,,,,,
2012-09-01,,,,,,,,,,,,,
2012-12-01,,,,,,,,,,,,,
2013-03-01,,,,,,,,,,,,,
2013-06-01,,,,,,,,,,,,,
2013-09-01,,,,,,,,,,,,,
2013-12-01,,,,,,,,,,,,,
2014-03-01,,,,,,,,,,,,,
2014-06-01,,,,,,,,,,,,,
2014-09-01,,,,,,,,,,,,,
2014-12-01,,,,,,,,,,,,,
2015-03-01,,,,,,,,,,,,,
2015-06-01,,,,,,,,,,,,,
2015-09-01,,,,,,,,,,,,,
2015-12-01,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,
2017-12-01,,,,,,,,,,,,,
2018-03-01,,,,,,,,,,,,,0.1856542613775702
2018-06-01,,,,,,,,,,,,0.08024837843097644,
2018-09-01,,,,,,,,,,,,0.08044724444707718,-1.5571616459144195
2018-12-01,,,,,,,,,,,,0.0822452411468651,-0.27725357059534955
2019-03-01,,,,,,,,,,,,0.08151342123968473,0.13660447628841005
2019-06-01,8.561525423728813,1.0669491525423729,8.25271186440678,0.7045762711864407,1.120169491525424,-163.2791288,-62.61449222000001,-91.68433016,,153.3634002,11.52444768,0.08197999352598152,0.41609101175957736
2019-09-01,8.016290322580645,0.999032258064516,7.727096774193548,0.6599999999999999,1.1953225806451613,163.2791288,62.61449222000001,91.68433016,5378.0,-38.74340025,1.235552319,0.08367019460502258,0.5826932281341085
2019-12-01,6.296190476190476,0.7849206349206346,6.069365079365079,0.5184126984126983,1.525873015873016,-52.08831471999999,-49.81428657,-39.86718495,1721.0,-5.05003542399999,-0.54477803999999,0.08503333647564547,-0.3873773158800913
2020-03-01,5.190967741935485,0.6466129032258066,5.002903225806452,0.4269354838709677,1.852903225806451,52.08831471999999,49.81428657,39.86718495,2318.0,-11.989964579999999,0.8647780399999999,0.08598397851618778,-0.09874945948987279
2020-06-01,3.455806451612903,0.445,3.325,0.2883870967741935,2.7019354838709675,-14.39747459,3.052944709,-0.81150324,2311.0,102.8288551,13.64019122999999,0.08491927635478765,-3.092690996619401
2020-09-01,2.10344262295082,0.390655737704918,1.9780327868852456,0.2063934426229508,2.540655737704918,10.12747459,-15.87294471,-14.91849676,1392.0,9.561144892,0.849808768,0.08413163967256505,-1.6058492012624461
2020-12-01,2.33984375,0.43390625,2.20078125,0.2303125,2.27921875,-9.938487284,-174.0284319,-15.09001838,-1484.0,12.68768491,0.5398351179999901,0.08420842843463028,-0.4099984747776994
2021-03-01,2.3301639344262286,0.430983606557377,2.191311475409836,0.2285245901639344,2.301311475409836,20.41848728,140.0784319,17.86001838,1403.0,-2.107684914,0.9301648819999999,0.08236519738063404,-0.18650924389517373
2021-06-01,3.9376666666666655,0.5820000000000001,3.5819999999999994,0.3296666666666665,1.827,-29.72897584,2.800837922,-22.32171138,,126.8690264,17.045603319999998,0.08220592635781761,0.018404982524781306
2021-09-01,8.143492063492063,0.6998412698412698,6.987936507936508,0.4887301587301587,2.061111111111111,8.178975838,-20.08083792,-0.92828861699999,2586.0,0.73097356599999,-2.22560332099999,0.08203377640300295,0.06474627007475112
2021-12-01,8.374838709677418,0.7204838709677418,7.1862903225806445,0.5032258064516129,2.0077419354838706,-36.678748049999996,-44.43567524,5.79219319799999,-2586.0,-7.094304246999999,-2.579452637,0.08342899448622132,0.059061591856111706
2022-03-01,6.792063492063491,0.5831746031746032,5.82888888888889,0.4074603174603174,2.4771428571428578,4.90874804799999,41.88567524,9.107806802,2679.0,7.074304247000001,-4.110547363,0.08593889975986051,0.14444707543573956
2022-06-01,4.958305084745762,0.4133898305084746,4.2347457627118645,0.2938983050847457,3.561186440677966,480.31570170000003,99.62976988,-31.25664847,,156.06817180000002,-13.73446574,0.08769142398602471,-1.435688280737043
2022-09-01,5.111451612903226,0.3137096774193549,4.196935483870967,0.2680645161290322,4.43016129032258,-480.31570170000003,-99.62976988,40.426648469999996,-127.0,-11.64817176999999,12.06446574,0.08878932075528083,-0.9722404419289633
2022-12-01,4.422380952380952,0.2715873015873015,3.631269841269841,0.232063492063492,5.085079365079365,4.273117655,-56.99288742,-23.1068557,127.0,0.646767173,3.435661766,0.08964755826313564,0.22537314571486342
2023-03-01,3.965161290322581,0.2432258064516129,3.2566129032258058,0.2085483870967741,5.659032258064516,-61.71311766000001,-14.477112580000002,11.9868557,764.0,7.743232827,1.764338234,0.0895080261316686,0.2650702795017339
