,PER,PBR,PCR,PSR,배당수익률,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률,소형주,외국인 순매수 강도
2007-06-01,,,,,,,,,,,,,
2007-09-01,,,,,,,,,,,,,
2007-12-01,,,,,,,,,,,,,
2008-03-01,,,,,,,,,,,,,
2008-06-01,,,,,,,,,,,,,
2008-09-01,,,,,,,,,,,,,
2008-12-01,,,,,,,,,,,,,
2009-03-01,,,,,,,,,,,,,
2009-06-01,,,,,,,,,,,,,
2009-09-01,,,,,,,,,,,,,
2009-12-01,,,,,,,,,,,,,
2010-03-01,,,,,,,,,,,,,
2010-06-01,,,,,,,,,,,,,
2010-09-01,,,,,,,,,,,,,
2010-12-01,,,,,,,,,,,,,
2011-03-01,,,,,,,,,,,,,
2011-06-01,,,,,,,,,,,,,
2011-09-01,,,,,,,,,,,,,
2011-12-01,,,,,,,,,,,,,
2012-03-01,,,,,,,,,,,,,
2012-06-01,,,,,,,,,,,,,
2012-09-01,,,,,,,,,,,,,
2012-12-01,,,,,,,,,,,,,
2013-03-01,,,,,,,,,,,,,
2013-06-01,,,,,,,,,,,,,
2013-09-01,,,,,,,,,,,,,
2013-12-01,,,,,,,,,,,,,
2014-03-01,,,,,,,,,,,,,
2014-06-01,,,,,,,,,,,,,
2014-09-01,,,,,,,,,,,,,
2014-12-01,,,,,,,,,,,,,
2015-03-01,,,,,,,,,,,,,
2015-06-01,,,,,,,,,,,,,
2015-09-01,,,,,,,,,,,,,
2015-12-01,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,
2017-12-01,,,,,,,,,,,,,
2018-03-01,,,,,,,,,,,,,
2018-06-01,,,,,,,,,,,,,
2018-09-01,,,,,,,,,,,,,
2018-12-01,,,,,,,,,,,,,
2019-03-01,,,,,,,,,,,,,
2019-06-01,,,,,,,,,,,,,
2019-09-01,,,,,,,,,,,,,
2019-12-01,,,,,,,,,,,,,
2020-03-01,,,,,,,,,,,,,-0.047028058619580704
2020-06-01,,,,,,,,,,,,,
2020-09-01,,,,,,,,,,,,,
2020-12-01,,,,,,,,,,,,0.0751234484895542,-0.45175124309531706
2021-03-01,65.35703703703705,,58.0362962962963,8.216481481481482,,,,,,,,0.07399036360690027,0.07278088971028891
2021-06-01,72.82533333333335,6.174833333333333,51.73466666666668,7.8395,,-242.53196450000002,59.5977329,,,56.38376885,12.76845821,0.07243957189007635,0.5611745713074515
2021-09-01,93.31142857142856,7.913174603174603,66.2868253968254,10.04492063492064,,242.53196450000002,-59.5977329,,1046.0,17.74623115,-1.658458212,0.07169973892368992,1.3742145020594905
2021-12-01,104.38548387096772,8.856774193548388,74.1541935483871,11.237419354838709,,134.3329498,145.3660709,22.406952149999988,-1046.0,-5.22485813399999,3.479034366,0.07081047301012384,0.34405977718414255
2022-03-01,123.3973015873016,10.469047619047616,87.6606349206349,13.284126984126983,,-103.5929498,-85.77607087,35.31304784999999,3625.0,-5.085141866,0.560965634,0.07164132139666081,-0.3955373157961126
2022-06-01,94.6659322033898,7.462542372881355,65.6642372881356,10.213389830508474,,-49.79435585,-42.82519778999999,-37.77123905,,59.06959790999999,13.007087929999999,0.07281467580588896,0.1547248727434635
2022-09-01,63.39596774193548,3.3583870967741936,39.403870967741945,6.905645161290323,,196.6943559,289.1351978,112.231239,3150.0,0.7104020919999999,2.7229120709999997,0.07452006544684764,-0.016694817856421462
2022-12-01,45.375714285714274,2.403968253968254,28.20301587301587,4.9419047619047625,,-31.33782212,-5.909833753,-13.02534756999999,-3150.0,-3.835188394,-0.7614512379999999,0.07548885750812544,-0.11392270279721861
2023-03-01,38.505483870967744,2.0396774193548386,23.93354838709677,4.194032258064516,,-91.03217787999999,-302.1501662,-20.014652429999998,1265.0,10.35518839,-1.628548762,0.07382878858442155,-0.473569796589436
