,PER,PBR,PCR,PSR,배당수익률,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률,소형주,외국인 순매수 강도
2007-06-01,,,,,,,,,,,,,
2007-09-01,,,,,,,,,,,,,
2007-12-01,,,,,,,,,,,,,
2008-03-01,,,,,,,,,,,,,
2008-06-01,,,,,,,,,,,,,
2008-09-01,,,,,,,,,,,,,
2008-12-01,,,,,,,,,,,,,
2009-03-01,,,,,,,,,,,,,
2009-06-01,,,,,,,,,,,,,
2009-09-01,,,,,,,,,,,,,
2009-12-01,,,,,,,,,,,,,
2010-03-01,,,,,,,,,,,,,
2010-06-01,,,,,,,,,,,,,
2010-09-01,,,,,,,,,,,,,
2010-12-01,,,,,,,,,,,,,
2011-03-01,,,,,,,,,,,,,
2011-06-01,,,,,,,,,,,,,
2011-09-01,,,,,,,,,,,,,
2011-12-01,,,,,,,,,,,,,
2012-03-01,,,,,,,,,,,,,
2012-06-01,,,,,,,,,,,,,
2012-09-01,,,,,,,,,,,,,
2012-12-01,,,,,,,,,,,,,
2013-03-01,,,,,,,,,,,,,
2013-06-01,,,,,,,,,,,,,
2013-09-01,,,,,,,,,,,,,
2013-12-01,,,,,,,,,,,,,
2014-03-01,,,,,,,,,,,,,
2014-06-01,,,,,,,,,,,,,
2014-09-01,,,,,,,,,,,,,
2014-12-01,,,,,,,,,,,,,
2015-03-01,,,,,,,,,,,,,
2015-06-01,,,,,,,,,,,,,
2015-09-01,,,,,,,,,,,,,
2015-12-01,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,
2017-12-01,,,,,,,,,,,,,
2018-03-01,,,,,,,,,,,,,
2018-06-01,,,,,,,,,,,,,
2018-09-01,,,,,,,,,,,,,
2018-12-01,,,,,,,,,,,,,
2019-03-01,,,,,,,,,,,,,
2019-06-01,,,,,,,,,,,,,
2019-09-01,,,,,,,,,,,,,
2019-12-01,,,,,,,,,,,,,
2020-03-01,,,,,,,,,,,,,
2020-06-01,,,,,,,,,,,,,
2020-09-01,,,,,,,,,,,,,
2020-12-01,,,,,,,,,,,,,
2021-03-01,,,,,,,,,,,,,0.734268427465747
2021-06-01,,,,,,856.9218651,,125.52353240000001,,59.14141742000001,,,
2021-09-01,,,,,,,,,,,,0.0756999410058592,0.07246584833982306
2021-12-01,7.965686274509803,6.5560784313725495,7.863529411764706,2.908039215686275,,,,,,,,0.0760170093261963,1.297626711246295
2022-03-01,7.643015873015874,6.290634920634922,7.545714285714285,2.791111111111112,,,,,10918.0,7.628426666,-2.367061618,0.07530154318137025,0.4909474998596826
2022-06-01,8.295084745762713,6.679491525423728,8.187118644067796,3.027627118644068,2.222,319.0505356,267.1307982,,,48.87104445,,0.07651447145943753,0.7319749488283342
2022-09-01,4.251612903225806,2.082903225806452,4.1769354838709685,1.5453225806451611,2.7754838709677427,-319.0505356,-267.1307982,,8053.0,-23.45104445,-0.30695542799999,0.0778385689233725,-0.6652380193199907
2022-12-01,3.4426984126984124,1.6866666666666668,3.382063492063492,1.2514285714285716,3.4830158730158733,-15.7119507,24.53462725,-30.67175665,-8053.0,-9.801717597,1.800262813,0.07888077390864859,0.3702607138012919
2023-03-01,2.8643548387096778,1.4035483870967742,2.8145161290322576,1.0408064516129032,4.093064516129032,-0.22804929799999998,-38.94462725,30.741756650000003,8997.0,-4.928282403,-7.010262813,0.07994505617714721,0.2642472366234123
