,PER,PBR,PCR,PSR,배당수익률,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률,소형주,외국인 순매수 강도
2007-06-01,,,,,,,,,,,,,
2007-09-01,,,,,,,,,,,,,
2007-12-01,,,,,,,,,,,,,
2008-03-01,,,,,,,,,,,,,
2008-06-01,,,,,,,,,,,,,
2008-09-01,,,,,,,,,,,,,
2008-12-01,,,,,,,,,,,,,
2009-03-01,,,,,,,,,,,,,
2009-06-01,,,,,,,,,,,,,
2009-09-01,,,,,,,,,,,,,
2009-12-01,,,,,,,,,,,,,
2010-03-01,,,,,,,,,,,,,
2010-06-01,,,,,,,,,,,,,
2010-09-01,,,,,,,,,,,,,
2010-12-01,,,,,,,,,,,,,
2011-03-01,,,,,,,,,,,,,
2011-06-01,,,,,,,,,,,,,
2011-09-01,,,,,,,,,,,,,
2011-12-01,,,,,,,,,,,,,
2012-03-01,,,,,,,,,,,,,
2012-06-01,,,,,,,,,,,,,
2012-09-01,,,,,,,,,,,,,
2012-12-01,,,,,,,,,,,,,
2013-03-01,,,,,,,,,,,,,
2013-06-01,,,,,,,,,,,,,
2013-09-01,,,,,,,,,,,,,
2013-12-01,,,,,,,,,,,,,
2014-03-01,,,,,,,,,,,,,
2014-06-01,,,,,,,,,,,,,
2014-09-01,,,,,,,,,,,,,
2014-12-01,,,,,,,,,,,,,
2015-03-01,,,,,,,,,,,,,
2015-06-01,,,,,,,,,,,,,
2015-09-01,,,,,,,,,,,,,
2015-12-01,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,
2017-12-01,,,,,,,,,,,,,
2018-03-01,,,,,,,,,,,,,
2018-06-01,,,,,,,,,,,,,
2018-09-01,,,,,,,,,,,,,
2018-12-01,,,,,,,,,,,,,
2019-03-01,,,,,,,,,,,,,
2019-06-01,,,,,,,,,,,,,
2019-09-01,,,,,,,,,,,,,
2019-12-01,,,,,,,,,,,,,
2020-03-01,,,,,,,,,,,,,
2020-06-01,,,,,,,,,,,,,
2020-09-01,,,,,,,,,,,,,
2020-12-01,,,,,,,,,,,,,
2021-03-01,,,,,,,,,,,,,-5.07259278372683
2021-06-01,,,,,,,,,,,,,
2021-09-01,,,,,,,,,,,,,
2021-12-01,,,,,,,,,,,,0.08456068991842604,-16.735844935460236
2022-03-01,49.19446428571428,6.943571428571429,29.67303571428571,0.8967857142857143,,,,,,,,0.08411717363928262,-1.1241821569738426
2022-06-01,48.51864406779661,6.939999999999999,29.03457627118644,0.9022033898305084,2.342,-88.38586516,-114.7328065,-85.78598765,166.0,121.9722251,2.335386103,0.08533451374411198,-0.1664404234032009
2022-09-01,25.80258064516129,4.526612903225805,13.35467741935484,0.6341935483870967,2.9640322580645164,88.38586516,114.7328065,85.78598765,141.0,-2.622225134,-0.20538610300000001,0.08745224021602786,-9.289706520498337
2022-12-01,19.29063492063492,3.383809523809524,9.984444444444442,0.4744444444444444,3.918253968253968,40.68703186,52.28068862000001,-1.9945871429999902,214.0,-2.237677129,0.22192741199999,0.09061973799447069,-2.415301824375533
2023-03-01,12.857258064516133,2.254354838709677,6.653870967741936,0.3161290322580645,5.8298387096774205,-70.30703186,-87.37068862,16.44458714,110.0,0.26767712899999996,-0.051927412,0.09089037631217706,1.6186210152491696
