,PER,PBR,PCR,PSR,배당수익률,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률,소형주,외국인 순매수 강도
2007-06-01,,,,,,,,,,,,,
2007-09-01,,,,,,,,,,,,,
2007-12-01,,,,,,,,,,,,,
2008-03-01,,,,,,,,,,,,,
2008-06-01,,,,,,,,,,,,,
2008-09-01,,,,,,,,,,,,,
2008-12-01,,,,,,,,,,,,,
2009-03-01,,,,,,,,,,,,,
2009-06-01,,,,,,,,,,,,,
2009-09-01,,,,,,,,,,,,,
2009-12-01,,,,,,,,,,,,,
2010-03-01,,,,,,,,,,,,,
2010-06-01,,,,,,,,,,,,,
2010-09-01,,,,,,,,,,,,,
2010-12-01,,,,,,,,,,,,,
2011-03-01,,,,,,,,,,,,,
2011-06-01,,,,,,,,,,,,,
2011-09-01,,,,,,,,,,,,,
2011-12-01,,,,,,,,,,,,,
2012-03-01,,,,,,,,,,,,,
2012-06-01,,,,,,,,,,,,,
2012-09-01,,,,,,,,,,,,,
2012-12-01,,,,,,,,,,,,,
2013-03-01,,,,,,,,,,,,,
2013-06-01,,,,,,,,,,,,,
2013-09-01,,,,,,,,,,,,,
2013-12-01,,,,,,,,,,,,,
2014-03-01,,,,,,,,,,,,,
2014-06-01,,,,,,,,,,,,,
2014-09-01,,,,,,,,,,,,,
2014-12-01,,,,,,,,,,,,,
2015-03-01,,,,,,,,,,,,,
2015-06-01,,,,,,,,,,,,,
2015-09-01,,,,,,,,,,,,,
2015-12-01,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,
2017-12-01,,,,,,,,,,,,,
2018-03-01,,,,,,,,,,,,,
2018-06-01,,,,,,,,,,,,,
2018-09-01,,,,,,,,,,,,,
2018-12-01,,,,,,,,,,,,,
2019-03-01,,,,,,,,,,,,,
2019-06-01,,,,,,,,,,,,,
2019-09-01,,,,,,,,,,,,,
2019-12-01,,,,,,,,,,,,,
2020-03-01,,,,,,,,,,,,,
2020-06-01,,,,,,,,,,,,,
2020-09-01,,,,,,,,,,,,,
2020-12-01,,,,,,,,,,,,,
2021-03-01,,,,,,,,,,,,,0.8111544379402215
2021-06-01,,,,,,,,,,,,0.07808597568364255,-0.2133692556648122
2021-09-01,,,,,,,,,,,,0.07623202232157374,0.14716150770868255
2021-12-01,,,,,,,,,,,,0.07454997256010232,1.136527162151393
2022-03-01,,,,,,,,,,,,0.07482222169850812,0.1866571551153346
2022-06-01,27.46745762711864,11.56,24.47813559322034,5.849491525423728,0.6659322033898306,257.5324997,242.8595141,-30.62779535,2521.0,112.7918966,30.79537436,0.07584669736020962,-0.31357877710515764
2022-09-01,22.96483870967742,9.665322580645162,20.46467741935484,4.89016129032258,0.7941935483870967,-257.5324997,-242.8595141,30.62779535,1823.0,-26.251896549999998,-2.40537436099999,0.0755975846230124,-0.25995651258974933
2022-12-01,23.981269841269835,10.092380952380951,21.370793650793647,5.106507936507935,0.7604761904761904,45.71850195999999,58.07757184,18.91203300999999,-4344.0,1.0040137169999999,1.040423618,0.07557592450237603,-0.14950196917834901
2023-03-01,24.10951612903225,10.145806451612904,21.48467741935484,5.133709677419354,0.755,-45.71850195999999,-58.07757184,-18.91203300999999,11571.0,-21.06401372,-0.410423618,0.07576059332498014,0.009760451221986977
