,PER,PBR,PCR,PSR,배당수익률,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률,소형주,외국인 순매수 강도
2007-06-01,,,,,,,,,,,,,
2007-09-01,,,,,,,,,,,,,
2007-12-01,,,,,,,,,,,,,
2008-03-01,,,,,,,,,,,,,
2008-06-01,,,,,,,,,,,,,
2008-09-01,,,,,,,,,,,,,
2008-12-01,,,,,,,,,,,,,
2009-03-01,,,,,,,,,,,,,
2009-06-01,,,,,,,,,,,,,
2009-09-01,,,,,,,,,,,,,
2009-12-01,,,,,,,,,,,,,
2010-03-01,,,,,,,,,,,,,
2010-06-01,,,,,,,,,,,,,
2010-09-01,,,,,,,,,,,,,
2010-12-01,,,,,,,,,,,,,
2011-03-01,,,,,,,,,,,,,
2011-06-01,,,,,,,,,,,,,
2011-09-01,,,,,,,,,,,,,
2011-12-01,,,,,,,,,,,,,
2012-03-01,,,,,,,,,,,,,
2012-06-01,,,,,,,,,,,,,
2012-09-01,,,,,,,,,,,,,
2012-12-01,,,,,,,,,,,,,
2013-03-01,,,,,,,,,,,,,
2013-06-01,,,,,,,,,,,,,
2013-09-01,,,,,,,,,,,,,
2013-12-01,,,,,,,,,,,,,
2014-03-01,,,,,,,,,,,,,
2014-06-01,,,,,,,,,,,,,
2014-09-01,,,,,,,,,,,,,
2014-12-01,,,,,,,,,,,,,
2015-03-01,,,,,,,,,,,,,
2015-06-01,,,,,,,,,,,,,
2015-09-01,,,,,,,,,,,,,
2015-12-01,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,
2017-12-01,,,,,,,,,,,,,
2018-03-01,,,,,,,,,,,,,
2018-06-01,,,,,,,,,,,,,
2018-09-01,,,,,,,,,,,,,
2018-12-01,,,,,,,,,,,,,
2019-03-01,,,,,,,,,,,,,
2019-06-01,,,,,,,,,,,,,
2019-09-01,,,,,,,,,,,,,
2019-12-01,,,,,,,,,,,,,
2020-03-01,,,,,,,,,,,,,0.45985916404767413
2020-06-01,,,,,,-847.3479686,-340.05561470000004,-97.20045564,,,,,
2020-09-01,,,,,,,,,,,,0.070653961040878,-2.9077014982956406
2020-12-01,,,,,,,,,,,,0.0710511818008981,0.7570022316411563
2021-03-01,,,,,,,,,-727.0,5.310156848,,0.07215849750031324,1.5339337535993272
2021-06-01,,,,,,-241.9032285,-321.95920079999996,,,22.75767035999999,,0.07299666554494683,-1.4172710550047105
2021-09-01,,,,,,241.9032285,321.95920079999996,,792.0,7.792329638000001,,0.07269422333843996,-0.281784524502043
2021-12-01,,,,,,-23.26858795,-33.91690486,-0.078262392,-566.0,1.5790228189999997,-27.421276700000004,0.07374675972508948,-0.179154343909984
2022-03-01,,,,,,23.26858795,33.91690486,0.078262392,602.0,12.78097718,43.4812767,0.07454176092463526,0.8860960717851071
2022-06-01,109.28615384615384,,92.65153846153846,,,-127.70540399999999,-174.7037605,-82.1679766,-450.0,50.91152249,,0.07467623856586851,0.11525155146928401
2022-09-01,101.34596774193548,,85.92032258064516,15.69806451612903,,127.70540399999999,174.7037605,39.8479766,-579.0,10.84847751,8.62128878,0.07546346802041555,-0.1730728862329265
2022-12-01,88.24555555555555,12.88238095238095,74.81349206349206,13.668888888888889,,-76.92298843,-67.0453734,66.25406119,-191.0,29.12039972,34.50168227999999,0.07608472981653068,0.23882047009471438
2023-03-01,79.80499999999998,11.65032258064516,67.6575806451613,12.361290322580643,,76.92298843,67.0453734,-65.13406119,-560.0,18.94960027999999,-6.101682284,0.07586118855166152,-0.10404438185857964
