,PER,PBR,PCR,PSR,배당수익률,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률,소형주,외국인 순매수 강도
2007-06-01,,,,,,,,,,,,,
2007-09-01,,,,,,,,,,,,,
2007-12-01,,,,,,,,,,,,,
2008-03-01,,,,,,,,,,,,,
2008-06-01,,,,,,,,,,,,,
2008-09-01,,,,,,,,,,,,,
2008-12-01,,,,,,,,,,,,,
2009-03-01,,,,,,,,,,,,,
2009-06-01,,,,,,,,,,,,,
2009-09-01,,,,,,,,,,,,,
2009-12-01,,,,,,,,,,,,,
2010-03-01,,,,,,,,,,,,,
2010-06-01,,,,,,,,,,,,,
2010-09-01,,,,,,,,,,,,,
2010-12-01,,,,,,,,,,,,,
2011-03-01,,,,,,,,,,,,,
2011-06-01,,,,,,,,,,,,,
2011-09-01,,,,,,,,,,,,,
2011-12-01,,,,,,,,,,,,,
2012-03-01,,,,,,,,,,,,,
2012-06-01,,,,,,,,,,,,,
2012-09-01,,,,,,,,,,,,,
2012-12-01,,,,,,,,,,,,,
2013-03-01,,,,,,,,,,,,,
2013-06-01,,,,,,,,,,,,,
2013-09-01,,,,,,,,,,,,,
2013-12-01,,,,,,,,,,,,,
2014-03-01,,,,,,,,,,,,,
2014-06-01,,,,,,,,,,,,,
2014-09-01,,,,,,,,,,,,,
2014-12-01,,,,,,,,,,,,,
2015-03-01,,,,,,,,,,,,,
2015-06-01,,,,,,,,,,,,,
2015-09-01,,,,,,,,,,,,,
2015-12-01,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,
2017-12-01,,,,,,,,,,,,,
2018-03-01,,,,,,,,,,,,,
2018-06-01,,,,,,,,,,,,,
2018-09-01,,,,,,,,,,,,,
2018-12-01,,,,,,,,,,,,,
2019-03-01,,,,,,,,,,,,,
2019-06-01,,,,,,,,,,,,,
2019-09-01,,,,,,,,,,,,,
2019-12-01,,,,,,,,,,,,,
2020-03-01,,,,,,,,,,,,,
2020-06-01,,,,,,,,,,,,,
2020-09-01,,,,,,,,,,,,,
2020-12-01,,,,,,,,,,,,,
2021-03-01,,,,,,,,,,,,,
2021-06-01,,,,,,164.715219,-498.531506,135.3251134,,153.1037148,8.020914333,,
2021-09-01,,,,,,,,,,,,,
2021-12-01,,,,,,,,,,,,,
2022-03-01,,,,,,,,,3963.0,15.791719239999999,-0.864843423,0.06184685733902559,-0.7077267435159745
2022-06-01,101.49733333333332,12.067000000000002,35.842,,,241.79815929999998,215.5811784,-2.185269949,,79.92109908,5.961152814,0.062104273115712566,-0.13276645824697683
2022-09-01,106.15951612903228,10.561451612903223,37.48838709677419,4.713064516129033,,-241.79815929999998,-215.5811784,2.185269949,1394.0,3.148900922,-1.131152814,0.061965808784036173,0.332887601898465
2022-12-01,110.3552380952381,10.978888888888886,38.96904761904763,4.899206349206351,,166.7864647,108.7382959,50.8345329,-1394.0,5.40782803599999,0.8924677520000001,0.061253055508797415,0.38210329094009826
2023-03-01,133.6456451612903,13.296290322580647,47.193225806451615,5.933064516129032,,-108.84646469999998,-111.9282959,-7.444532904999999,3306.0,-2.497828036,-0.982467752,0.0613043083905787,-0.3998454818342842
