,PER,PBR,PCR,PSR,배당수익률,정상영업이익증가율,순이익증가율,매출액증가율,1주당순이익,부채비율,매출액정상영업이익률,소형주,외국인 순매수 강도
2007-06-01,,,,,,,,,,,,,
2007-09-01,,,,,,,,,,,,,
2007-12-01,,,,,,,,,,,,,
2008-03-01,,,,,,,,,,,,,
2008-06-01,,,,,,,,,,,,,
2008-09-01,,,,,,,,,,,,,
2008-12-01,,,,,,,,,,,,,
2009-03-01,,,,,,,,,,,,,
2009-06-01,,,,,,,,,,,,,
2009-09-01,,,,,,,,,,,,,
2009-12-01,,,,,,,,,,,,,
2010-03-01,,,,,,,,,,,,,
2010-06-01,,,,,,,,,,,,,
2010-09-01,,,,,,,,,,,,,
2010-12-01,,,,,,,,,,,,,
2011-03-01,,,,,,,,,,,,,
2011-06-01,,,,,,,,,,,,,
2011-09-01,,,,,,,,,,,,,
2011-12-01,,,,,,,,,,,,,
2012-03-01,,,,,,,,,,,,,
2012-06-01,,,,,,,,,,,,,
2012-09-01,,,,,,,,,,,,,
2012-12-01,,,,,,,,,,,,,
2013-03-01,,,,,,,,,,,,,
2013-06-01,,,,,,,,,,,,,
2013-09-01,,,,,,,,,,,,,
2013-12-01,,,,,,,,,,,,,
2014-03-01,,,,,,,,,,,,,
2014-06-01,,,,,,,,,,,,,
2014-09-01,,,,,,,,,,,,,
2014-12-01,,,,,,,,,,,,,
2015-03-01,,,,,,,,,,,,,
2015-06-01,,,,,,,,,,,,,
2015-09-01,,,,,,,,,,,,,
2015-12-01,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,
2017-12-01,,,,,,,,,,,,,
2018-03-01,,,,,,,,,,,,,
2018-06-01,,,,,,,,,,,,,
2018-09-01,,,,,,,,,,,,,
2018-12-01,,,,,,,,,,,,,
2019-03-01,,,,,,,,,,,,,
2019-06-01,,,,,,,,,,,,,
2019-09-01,,,,,,,,,,,,,
2019-12-01,,,,,,,,,,,,,
2020-03-01,,,,,,,,,,,,,
2020-06-01,,,,,,,,,,,,,
2020-09-01,,,,,,,,,,,,,
2020-12-01,,,,,,,,,,,,,
2021-03-01,,,,,,,,,,,,,-0.28676063665645696
2021-06-01,,,,,,-57.23815958,-81.64005339,60.76018766,,146.7214889,1.427440845,,
2021-09-01,,,,,,57.23815958,81.64005339,-60.76018766,-4882.0,26.718511109999998,-11.44744085,0.07279019464794924,
2021-12-01,,1.3757142857142857,,0.887142857142857,,-117.68025070000002,-114.6140478,-2.374492467,780.0,-29.3134899,4.543673795,0.07271074948812654,-0.6935686216745564
2022-03-01,,1.3995238095238096,,0.9023809523809524,,117.68025070000002,114.6140478,2.36449246699999,-6611.0,25.4234899,-4.153673794999991,0.07268722976031505,0.12617000292043784
2022-06-01,,1.4772881355932206,,0.9257627118644068,,-54.77011333,-66.17851477,-19.15411108,-1982.0,176.2389778,-10.86204173,0.07159914717315259,1.1662248770598735
2022-09-01,,2.081290322580645,,1.204516129032258,,54.77011333,66.17851477,25.06411108,-729.0,25.01102222999999,3.05204173,0.07169032430344231,-0.03075341424730815
2022-12-01,,2.04936507936508,,1.186031746031746,,-113.247028,-177.8372006,1.732722796,568.0,27.35902503,2.92350124099999,0.07226183975958522,0.1448039940157122
2023-03-01,,1.8301612903225808,,1.0593548387096776,,113.247028,177.8372006,1.187277204,-1823.0,-20.54902502999999,1.6864987590000002,0.07272144331801221,0.20325390905857893
